outletId,name,slug,aliases,countryId,cityId,address,latitude,longitude,openingHours,heroImage,galleryImages,storesCountText,rating,reviewCount,services,taxFreeAvailable,websiteUrl,centerMapUrl,googleMapsUrl,appleMapsUrl,yandexMapsUrl,status,cityCenterDistanceKm,cityCenterInfo,airports,distanceBasis,metadataVerifiedAt,airportDistanceKm,taxFreeOfficeInfo,outletName,restaurants,parking,nearby,officialWebsite,vatRate,minimumTaxFreeSpend,phone,email,estimatedRefundRate,taxFreeOperator,airportInfoText,cityCenterInfoText
fashion-house-outlet-centre-bucharest,FASHION HOUSE Outlet Centre Militari,fashion-house-outlet-centre-bucharest,,romania,bucharest,"Strada Comerțului nr. 7-13, Domnești, Ilfov, Romania",44.4364,25.9531,L-S: 10:00-21:00; D: 10:00-20:00,,[],Almost 60 outlet stores,0,0,"[""Parking"",""Restaurants & Cafes"",""Transport Info""]",false,https://fashionhouse.ro/militari/,,https://www.google.com/maps/search/?api=1&query=FASHION+HOUSE+Outlet+Centre+Militari,http://maps.apple.com/?q=FASHION%20HOUSE%20Outlet%20Centre%20Militari,https://yandex.com/maps/?text=FASHION%20HOUSE%20Outlet%20Centre%20Militari,active,13,"{""name"":""Bucharest City Centre"",""distanceKm"":13,""recommendedRoute"":""Drive west from Bucharest toward West Park Retail Militari on the A1 corridor.""}","[{""code"":""OTP"",""name"":""Henri Coandă International Airport"",""distanceKm"":25}]",,,25,No official outlet tax-free desk or operator information was verified for this centre.,,"[""5 To Go"",""Maroon"",""Shan-Xi Food & Coffee"",""TED’s Coffee CO""]",Parking is available at FASHION HOUSE Outlet Centre Militari; official/operator wording for capacity was not verified.,,,19,Not verified,,,0,Not verified,,
fashion-house-outlet-centre-pallady,FASHION HOUSE Outlet Centre Pallady,fashion-house-outlet-centre-pallady,"[""FASHION HOUSE Pallady"",""Fashion House Outlet Centre Pallady"",""Outlet Pallady"",""Fashion House București Pallady""]",romania,bucharest,"Intrarea pe A2, km 15, Cernica, Ilfov, Romania",44.4055,26.2072,L-V: 10:00-21:00; S-D: 10:00-22:00,,[],Official current brand directory available,0,0,"[""Parking"",""Restaurants & Cafes"",""Transport Info""]",false,https://fashionhouse.ro/pallady/,,https://www.google.com/maps/search/?api=1&query=FASHION%20HOUSE%20Outlet%20Centre%20Pallady,http://maps.apple.com/?q=FASHION%20HOUSE%20Outlet%20Centre%20Pallady,https://yandex.com/maps/?text=FASHION%20HOUSE%20Outlet%20Centre%20Pallady,active,15,"{""name"":""Bucharest City Centre"",""distanceKm"":15,""recommendedRoute"":""Drive east from Bucharest toward the A2 corridor and Cernica.""}","[{""code"":""OTP"",""name"":""Henri Coandă International Airport"",""distanceKm"":30}]",,,30,No official outlet tax-free desk or operator information was verified for this centre.,,"[""FORNETTI"",""Maroon Restaurant""]",Parking is available at FASHION HOUSE Outlet Centre Pallady; official/operator wording for capacity was not verified.,,,19,Not verified,,,0,Not verified,,
ringsted-outlet,Ringsted Designer Outlet,ringsted-outlet,,denmark,ringsted,"Klosterparks Allé 1, 4100 Ringsted, Denmark",55.453,11.7874,Monday - Sunday 10:00 - 19:00; public holidays and special dates may vary,,[],52 flagship outlets and 3 restaurants,0,0,"[""Free parking"",""EV charging station"",""Restaurant/Café"",""Activities for children"",""Coach parking"",""Accessible toilets"",""Baby Lounge"",""Defibrillator"",""Lost & found"",""Dogs welcome in common areas""]",false,https://ringsteddesigneroutlet.dk/en/,,"https://www.google.com/maps/search/?api=1&query=55.4530,11.7874","http://maps.apple.com/?ll=55.4530,11.7874&q=Ringsted%20Designer%20Outlet","https://yandex.com/maps/?ll=11.7874,55.4530&z=16&text=Ringsted%20Designer%20Outlet",active,65,"{""name"":""Copenhagen City Centre"",""distanceKm"":65,""recommendedRoute"":""Train to Ringsted or car via E20""}","[{""code"":""CPH"",""name"":""Copenhagen Airport"",""distanceKm"":65}]",,,65,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""Espresso House"",""McDonald's"",""The Burger""]",872 parking spaces.,"[{""name"":""Ringsted"",""distanceKm"":2},{""name"":""Copenhagen"",""distanceKm"":65}]",,25,300.00 DKK,,,12,Not officially verified,,
t1-tallinn-outlet,T1 Tallinn Outlet,t1-tallinn-outlet,,estonia,tallinn,"Peterburi tee 2, 11415 Tallinn, Estonia",59.4215,24.7936,Shops Mon–Sun: 10-20,,[],16 outlet shops,0,0,"[""Parking"",""Restaurants & Cafes"",""Transport Info"",""Gift Cards"",""Accessibility"",""EV Charging"",""ATMs"",""Storage Lockers"",""Bicycle Storage""]",false,https://t1tallinn.com/en/shop-category/outlet-en/,,https://www.google.com/maps/search/?api=1&query=T1+Tallinn+Outlet,http://maps.apple.com/?q=T1%20Tallinn%20Outlet,https://yandex.com/maps/?text=T1%20Tallinn%20Outlet,active,4,"{""name"":""Tallinn City Centre"",""distanceKm"":4,""recommendedRoute"":""Follow official T1 how-to-get-here guidance via Peterburi tee.""}","[{""code"":""TLL"",""name"":""Tallinn Airport"",""distanceKm"":2}]",,,2,No official outlet tax-free desk or operator information was verified for T1 Tallinn Outlet.,,"[""Bad Habits"",""Boost Juice Bar"",""Claudz – family restaurant and café"",""Crudo Pizza & Pasta"",""Döner HeseKebab® & Gyros"",""Garage Sushi & Burger"",""Hesburger"",""Monk Restoran"",""MUMM Lounge baar"",""OSAY Bubble Tea"",""Pann & Kook"",""Panorama Lounge"",""Pelm Deli"",""Pelmen Käsitöö Kohvik"",""Puffid Bakery"",""Restoran Pelm"",""Restoran RIBI"",""Robert’s Coffee"",""SÜSI Grill & Chill"",""TOKUMARU"",""Zumin Lounge resto""]",T1 provides visitor parking information from its official Parking page; the centre also lists underground bicycle storage and 51 paid electric car charging points.,,,24,Not verified,,,0,Not verified,,
maasmechelen-village,Maasmechelen Village,maasmechelen-village,,belgium,maasmechelen,"Zetellaan 100, 3630 Maasmechelen, Belgium",50.9862,5.6995,10:00 - 19:00; selected restaurants and special dates may vary,,[],100+ Boutiques,4.6,0,"[""Complimentary Parking"",""Electric Car Charging"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Shopping Express"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""Personal Shopping"",""Hands-free Shopping""]",true,https://www.thebicestercollection.com/maasmechelen-village/en,,https://www.google.com/maps/search/?api=1&query=Maasmechelen+Village+Zetellaan+100+3630+Maasmechelen,http://maps.apple.com/?q=Maasmechelen+Village%20Zetellaan%20100%203630%20Maasmechelen,https://yandex.com/maps/?text=Maasmechelen%20Village%20Zetellaan%20100%203630%20Maasmechelen,active,95,"{""name"":""Brussels City Centre"",""distanceKm"":95,""recommendedRoute"":""Shopping Express, car, or train to Genk plus De Lijn bus 45""}","[{""code"":""BRU"",""name"":""Brussels Airport"",""distanceKm"":95},{""code"":""MST"",""name"":""Maastricht Aachen Airport"",""distanceKm"":20}]",,,95,Eligible non-EU visitors may request tax-free documentation in participating boutiques and validate documents before leaving the EU.,,"[""Cho Gao"",""Churros & More"",""Izy Coffee"",""Le Pain Quotidien"",""Le Petit Belge"",""Le Spritzz""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Maastricht"",""distanceKm"":20},{""name"":""Genk"",""distanceKm"":18}]",,21,125.00 EUR,,,12,Global Blue / Planet,,
designer-outlet-luxembourg,Designer Outlet Luxembourg,designer-outlet-luxembourg,,belgium,messancy,"Route d'Arlon 199, 6780 Messancy, Belgium",49.6083,5.81,Mon-Thu 10:00 - 19:00; Fri-Sat 10:00 - 20:00; Sundays 5 and 12 July 10:00 - 19:00; closed Sunday and bank holidays otherwise; Hoppy restaurant Mon-Thu until 22:00 and Fri-Sat until midnight,,[],60+ Designer Brands,4.3,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility""]",false,https://www.designeroutletluxembourg.com/en/,,https://www.google.com/maps/search/?api=1&query=Designer+Outlet+Luxembourg+Route+d%27Arlon+199+6780+Messancy,http://maps.apple.com/?q=Designer%20Outlet%20Luxembourg&address=Route%20d%27Arlon%20199%2C%206780%20Messancy%2C%20Belgium,https://yandex.com/maps/?text=Designer%20Outlet%20Luxembourg%2C%20Route%20d%27Arlon%20199%2C%206780%20Messancy,active,25,"{""name"":""Luxembourg City Centre"",""distanceKm"":25,""recommendedRoute"":""Car via the A6/E25 toward Messancy""}","[{""code"":""LUX"",""name"":""Luxembourg Airport"",""distanceKm"":30}]",,,30,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""Crêpes & Co"",""El Pepper"",""Hoppy restaurant""]",Official centre navigation includes parking information for visitors at the Messancy outlet.,"[{""name"":""Messancy"",""distanceKm"":2},{""name"":""Arlon"",""distanceKm"":8}]",,21,125.00 EUR,,,12,Not officially verified,,
ros-designer-outlet,Designer Outlet Croatia,ros-designer-outlet,,croatia,zagreb,"Alfreda Nobela 4, Sop, 10361 Sesvete - Kraljevec, Croatia",45.7875,16.169,Monday - Saturday 10:00 - 21:00,,[],Over 100 Fashion & Lifestyle Brands,0,0,"[""Restaurants"",""CLOAKROOM SERVICE"",""Café"",""CELL PHONE CHARGER RENTAL"",""TOILETS"",""BARRIER FREE TOILETS"",""Info Centre"",""Wheelchair rent"",""GIFT CARDS"",""FREE PARKING"",""CHILDREN’S PLAYGROUND""]",true,https://www.designeroutletcroatia.com/en/,,"https://www.google.com/maps/search/?api=1&query=45.7875,16.1690","http://maps.apple.com/?ll=45.7875,16.1690&q=Designer%20Outlet%20Croatia","https://yandex.com/maps/?ll=16.1690,45.7875&z=16&text=Designer%20Outlet%20Croatia",active,22,"{""name"":""Zagreb City Centre"",""distanceKm"":22,""recommendedRoute"":""Car via Slavonska avenija or IKEA bus from Savska ulica""}","[{""code"":""ZAG"",""name"":""Zagreb Airport"",""distanceKm"":18}]",,,18,Eligible non-EU visitors should request tax-free forms at participating stores and validate documents when leaving the EU.,,"[""Mlinar caffe""]",FREE PARKING,"[{""name"":""Sesvete"",""distanceKm"":8},{""name"":""Zagreb"",""distanceKm"":22}]",,25,EUR 100,,,13,Global Blue,,
premier-outlet-budapest,Premier Outlet Budapest,premier-outlet-budapest,,hungary,budapest,"Budaörsi út 4, 2051 Biatorbágy, Hungary",47.4599,18.9028,Monday - Sunday 10:00 - 20:00,,[],over 150 fashion brands up to 70% off,0,0,"[""WC"",""Free Wifi"",""Lockers"",""Café"",""Kids Playground"",""Infopoint""]",true,https://www.premieroutlet.hu/en/,,"https://www.google.com/maps/search/?api=1&query=47.4599,18.9028","http://maps.apple.com/?ll=47.4599,18.9028&q=Premier%20Outlet%20Budapest","https://yandex.com/maps/?ll=18.9028,47.4599&z=16&text=Premier%20Outlet%20Budapest",active,20,"{""name"":""Budapest City Centre"",""distanceKm"":20,""recommendedRoute"":""Car via M1/M7 or regional bus connections from Kelenföld""}","[{""code"":""BUD"",""name"":""Budapest Ferenc Liszt International Airport"",""distanceKm"":37}]",,,37,Request a Global Blue Tax-Free Form at participating stores; get customs validation when leaving the EU and claim the refund at Global Blue refund offices or Interchange at Budapest Airport.,,"[""Chimichanga"",""Churros Banditos"",""KFC"",""La Petite Anna"",""Ropogó"",""Starbucks"",""Subway"",""Vicino"",""Wok Bar""]",Free customer parking is available on site.,"[{""name"":""Biatorbágy"",""distanceKm"":3},{""name"":""Budapest"",""distanceKm"":20}]",,27,"HUF 68,001",,,15,Global Blue,,
designer-outlet-athens,Designer Outlet Athens,designer-outlet-athens,,greece,spata,"Oikodomiko Tetragono E71, Spata 190 04, Greece",37.9815,23.9107,Department stores Mon-Fri 10:00 - 21:00; Sat 10:00 - 20:00; Sun 11:00 - 20:00; coffee shops daily 09:00 - 22:00; restaurants Mon-Sat 12:00 - 22:00; Sun 12:00 - 20:00,,[],100+ Brands,4.5,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""ATM"",""Kids Area""]",false,https://designeroutletathens.gr/en,,https://www.google.com/maps/search/?api=1&query=Designer+Outlet+Athens+Oikodomiko+Tetragono+E71+Spata+19004,http://maps.apple.com/?q=Designer%20Outlet%20Athens&address=Oikodomiko%20Tetragono%20E71%2C%20Spata%20190%2004%2C%20Greece,https://yandex.com/maps/?text=Designer%20Outlet%20Athens%2C%20Oikodomiko%20Tetragono%20E71%2C%20Spata%20190%2004,active,25,"{""name"":""Athens City Centre"",""distanceKm"":25,""recommendedRoute"":""Car or public transport via Spata / Smart Park area""}","[{""code"":""ATH"",""name"":""Athens International Airport"",""distanceKm"":10}]",,,10,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""Everest Exclusive"",""Goody's Burger House"",""Il Barretto"",""Ιt’s All Greek"",""La Pasteria"",""Mikel Coffee"",""Nueces"",""Petite Fleur"",""Starbucks®""]",Official directions and centre information identify onsite visitor access at the outlet address; parking availability should be confirmed on arrival.,"[{""name"":""Spata"",""distanceKm"":3},{""name"":""Athens International Airport"",""distanceKm"":10}]",,24,50.00 EUR,,,12,Not officially verified,,
kildare-village,Kildare Village,kildare-village,,ireland,kildare,"Nurney Road, Kildare Town, Co. Kildare, R51 R265, Ireland",53.1548,-6.9149,Daily 09:00 - 20:00; special dates may vary,,[],100+ leading luxury boutiques,4.6,0,"[""Complimentary Parking"",""Valet Parking"",""Electric Car Charging"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Shopping Express"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""Hands-free Shopping"",""Personal Shopping"",""Dog Kennels"",""Children's Playground""]",true,https://www.thebicestercollection.com/kildare-village/en/,,https://www.google.com/maps/search/?api=1&query=Kildare+Village+Nurney+Road+Kildare+Town+Co.+Kildare+R51+R265,http://maps.apple.com/?q=Kildare%20Village&address=Nurney%20Road%2C%20Kildare%20Town%2C%20Co.%20Kildare%2C%20R51%20R265%2C%20Ireland,https://yandex.com/maps/?text=Kildare%20Village%2C%20Nurney%20Road%2C%20Kildare%20Town%2C%20Co.%20Kildare%2C%20R51%20R265,active,60,"{""name"":""Dublin City Centre"",""distanceKm"":60,""recommendedRoute"":""Car via the M7 or Shopping Express / coach connections""}","[{""code"":""DUB"",""name"":""Dublin Airport"",""distanceKm"":65}]",,,65,Eligible non-EU visitors can request tax-free documentation in participating boutiques and validate export documents when leaving the EU.,,"[""Mani Pizza"",""Oakberry"",""Pret A Manger"",""Saba"",""Sprout & Co.""]",All parking at Kildare Village is complimentary. Pre-booking or reserved parking is not available to guests at this time.,"[{""name"":""Kildare Town"",""distanceKm"":1},{""name"":""Dublin"",""distanceKm"":60}]",,23,75.00 EUR,,,12,Participating boutiques / EU customs validation,,
via-jurmala-outlet-village,Via Jurmala Outlet Village,via-jurmala-outlet-village,,latvia,pinki,"Jaunā iela 12, Piņķi, Babīte Parish, Mārupe Municipality, Latvia",56.9415,23.9116,10:00 - 20:00,,[],"Outlet stores for fashion, lifestyle and necessities",0,0,"[""Parking"",""Restaurants & Cafes"",""Gastro Market"",""Transport Info"",""Accessibility""]",true,https://viajurmala.com/en/,,https://www.google.com/maps/search/?api=1&query=Via+Jurmala+Outlet+Village,http://maps.apple.com/?q=Via%20Jurmala%20Outlet%20Village,https://yandex.com/maps/?text=Via%20Jurmala%20Outlet%20Village,active,17,"{""name"":""Riga City Centre"",""distanceKm"":17,""recommendedRoute"":""Use car, taxi, or regional transport toward Piņķi / Jūrmala.""}","[{""code"":""RIX"",""name"":""Riga International Airport"",""distanceKm"":12}]",,,12,Eligible non-EU visitors should confirm tax-free availability with participating stores and validate export documents when leaving the EU.,,"[""Casa Mia"",""Gan Bei"",""Kafijas Banka"",""VANDAL""]",Official directions point visitors to the Via Jurmala Outlet Village parking lot behind Exupery International School in Piņķi.,,,21,44.00 EUR,,,12,Participating stores / EU customs validation,,
al-khiran-hybrid-outlet-mall,Al Khiran Hybrid Outlet Mall,al-khiran-hybrid-outlet-mall,,kuwait,al-khiran,"Al Khiran Hybrid Outlet Mall, Arabian Gulf Road, Al Khiran, Al Ahmadi Governorate, Kuwait",28.6618,48.3689,Tenant hours commonly published for the mall are Sun-Wed 10:00 - 22:00 and Thu-Sat 10:00 - 23:00; confirm mall-wide and holiday hours before travel.,,[],284 retail stores,0,0,"[""Customer Service"",""Dining"",""Parking"",""Waterfront Promenade""]",false,https://www.tamdeen.com/portfolio/al-khiran,,"https://www.google.com/maps/search/?api=1&query=28.6618,48.3689","https://maps.apple.com/?ll=28.6618,48.3689&q=Al%20Khiran%20Hybrid%20Outlet%20Mall","https://yandex.com/maps/?ll=48.3689,28.6618&z=16&text=Al%20Khiran%20Hybrid%20Outlet%20Mall",active,98,"{""name"":""Kuwait City / Kuwait Towers"",""distanceKm"":98}","[{""code"":""KWI"",""name"":""Kuwait International Airport"",""distanceKm"":86}]",,,86,,Al Khiran Hybrid Outlet Mall,[],"Tamdeen Group lists 4,884 parking spaces for Al Khiran.",[],https://www.tamdeen.com/portfolio/al-khiran,,,,,,,,
outlet-park-vilnius,Outlet Park Vilnius,outlet-park-vilnius,,lithuania,vilnius,"Verkių g. 29, LT-09108 Vilnius, Lithuania",54.7127,25.2996,10:00 - 20:00,,[],More than 40 branded stores,0,0,"[""Parking"",""Restaurants & Cafes"",""Leisure Terrace"",""Gym"",""Beauty Services"",""Transport Info""]",true,https://outletpark.lt/en/,,https://www.google.com/maps/search/?api=1&query=Outlet+Park+Vilnius,http://maps.apple.com/?q=Outlet%20Park%20Vilnius,https://yandex.com/maps/?text=Outlet%20Park%20Vilnius,active,6,"{""name"":""Vilnius City Centre"",""distanceKm"":6,""recommendedRoute"":""Use local public transport, taxi, or car to Ogmios, Verkių g. 29.""}","[{""code"":""VNO"",""name"":""Vilnius Airport"",""distanceKm"":12}]",,,12,Eligible non-EU visitors should confirm tax-free availability with participating stores and validate export documents when leaving the EU.,,"[""Caif Cafe"",""Candy Pop"",""Soprano Gelato""]","Official Outlet Park pages list the centre at Ogmios, Verkių g. 29 in Vilnius; confirm current parking details on the official website before visiting.",,,21,40.00 EUR,,,12,Participating stores / EU customs validation,,
norwegian-outlet,Oslo Fashion Outlet,norwegian-outlet,,norway,vestby,"Vestbyveien 155, 1543 Vestby, Norway",59.6009,10.7507,Monday - Friday 10:00 - 21:00; Saturday 10:00 - 19:00; Sunday closed,,[],60 of the biggest Scandinavian and international fashion and lifestyle brands,0,0,"[""Special opening hours"",""Parking"",""Electric car charger"",""Tourist Information Centre"",""Gift Card"",""Public transport"",""Accessibility"",""Tax Free"",""Free WI-FI"",""Umbrella"",""Shuttle bus""]",false,https://www.oslofashionoutlet.no/en,,https://www.google.com/maps/search/?api=1&query=Vestbyveien%20155%2C%201543%20Vestby%2C%20Norway,"http://maps.apple.com/?ll=59.6009,10.7507&q=Oslo%20Fashion%20Outlet","https://yandex.com/maps/?ll=10.7507,59.6009&z=16&text=Oslo%20Fashion%20Outlet",active,40,"{""name"":""Oslo City Centre"",""distanceKm"":40,""recommendedRoute"":""Drive south from Oslo via E6 toward Vestby, or use regional public transport to Vestby and local onward connections.""}","[{""code"":""OSL"",""name"":""Oslo Airport"",""distanceKm"":75}]",,,75,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""Jærbakeren Arne Johannesen""]",Free parking is available at the centre; electric car chargers are also listed among the centre facilities.,[],,25,315 NOK,,,12,Not officially verified,,
ideapark-lempaala-outlet,Ideapark Lempäälä Outlet,ideapark-lempaala-outlet,,finland,lempaala,"Ideaparkinkatu 4, 37570 Lempäälä, Finland",61.3586,23.796,Most stores: Monday - Friday 10:00 - 20:00; Saturday 10:00 - 18:00; Sunday 12:00 - 18:00,,[],150 shops and services,0,0,"[""Information desk"",""Free parking"",""Shops and services"",""Restaurants and cafés"",""Entertainment and leisure"",""Bus access""]",false,https://lempaala.ideapark.fi/en/,,https://www.google.com/maps/search/?api=1&query=Ideaparkinkatu%204%2C%2037570%20Lemp%C3%A4%C3%A4l%C3%A4%2C%20Finland,"http://maps.apple.com/?ll=61.3586,23.7960&q=Ideapark%20Lemp%C3%A4%C3%A4l%C3%A4%20Outlet","https://yandex.com/maps/?ll=23.7960,61.3586&z=16&text=Ideapark%20Lemp%C3%A4%C3%A4l%C3%A4%20Outlet",active,18,"{""name"":""Tampere City Centre"",""distanceKm"":18,""recommendedRoute"":""Drive south from Tampere on E12/Highway 3, or use regional bus connections toward Ideapark Lempäälä.""}","[{""code"":""TMP"",""name"":""Tampere-Pirkkala Airport"",""distanceKm"":22}]",,,22,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""Bella Roma & Daddy's Diner & Beefking"",""Burger King"",""Espresso House"",""Friends & Brgrs"",""Hesburger"",""Kotipizza"",""Pancho Villa"",""Pizza Hut"",""Rax Pizzabuffet"",""Seoul Good Ideapark"",""Subway""]",Free customer parking is available around Ideapark Lempäälä; follow on-site signs for the closest entrance and parking area.,[],,25.5,40 EUR,,,13,Not officially verified,,
fashion-arena-prague-outlet,Fashion Arena Prague Outlet,fashion-arena-prague-outlet,,czech-republic,prague,"Zamenhofova 440, Praha - Štěrboholy, 108 00, Czech Republic",50.0737,14.5526,Monday - Sunday 10:00 - 20:00; special opening hours may vary,,[],200+ brands,0,0,"[""Information Centre"",""Shop Tax Free"",""VIP Day Pass"",""Shuttle Bus from Metro A"",""Transport from the Downtown"",""Gift Card"",""Free Parking"",""E-car Charging Station"",""Group Booking"",""Currency Exchange"",""Pet-friendly"",""Other Services""]",true,https://www.fashion-arena.cz/en,,https://www.google.com/maps/search/?api=1&query=Zamenhofova%20440%2C%20108%2000%20Praha%20-%20%C5%A0t%C4%9Brboholy%2C%20Czech%20Republic,"http://maps.apple.com/?ll=50.0737,14.5526&q=Fashion%20Arena%20Prague%20Outlet","https://yandex.com/maps/?ll=14.5526,50.0737&z=16&text=Fashion%20Arena%20Prague%20Outlet",active,12,"{""name"":""Prague City Centre"",""distanceKm"":12,""recommendedRoute"":""Use the Fashion Arena shuttle or public transport toward Praha-Štěrboholy, or drive from central Prague.""}","[{""code"":""PRG"",""name"":""Václav Havel Airport Prague"",""distanceKm"":32}]",,,32,"Tax Free shopping is listed as a centre service, and the Information Centre is the Tax Free Refund point for eligible foreign visitors.",,"[""Červené jablko"",""Costa Coffee"",""Fruitisimo"",""Regal Burger"",""Satyam"",""Starbucks"",""Wrap'N Roll""]",Free parking is available at the centre; e-car charging stations are listed among the centre amenities.,[],,21,"2,001 CZK",,,12,Global Blue and Planet Payment,,
designer-outlet-parndorf,Designer Outlet Parndorf,designer-outlet-parndorf,,austria,vienna,"Designer Outlet Straße 1, 7111 Parndorf, Austria",47.9807,16.8425,Mon-Fri 09:00 - 21:00; Sat 09:00 - 18:00; Sun closed,,[],160 designer stores,4.6,0,"[""Free Parking"",""EV Charging"",""Disabled Parking"",""Guest Services"",""Gift Cards"",""Tax Free Shopping"",""Free Wi-Fi"",""ATM"",""Lockers"",""Luggage Drop"",""Family Facilities"",""Dog Friendly"",""Prayer or Quiet Room"",""Tailor Service"",""Shuttle Bus""]",true,https://www.mcarthurglen.com/en/outlets/at/designer-outlet-parndorf/,,https://www.google.com/maps/search/?api=1&query=Designer%20Outlet%20Stra%C3%9Fe%201%2C%207111%20Parndorf%2C%20Austria,http://maps.apple.com/?q=Designer%20Outlet%20Stra%C3%9Fe%201%2C%207111%20Parndorf%2C%20Austria,https://yandex.com/maps/?text=Designer%20Outlet%20Stra%C3%9Fe%201%2C%207111%20Parndorf%2C%20Austria,active,45,"{""name"":""Vienna City Centre"",""distanceKm"":45,""recommendedRoute"":""Shuttle bus from Vienna State Opera or train to Parndorf Ort with station bus""}","[{""code"":""VIE"",""name"":""Vienna International Airport"",""distanceKm"":40},{""code"":""BTS"",""name"":""Bratislava Airport"",""distanceKm"":45}]",,,40,Guests visiting from outside the EU can receive a tax refund on eligible purchases. Use the on-site tax-free office or participating stores for the current refund process and validate forms when leaving the EU.,,"[""Amici Napoli"",""Artner"",""Asia Up"",""Bistrot Italiano"",""Burger King"",""Cioco Bar"",""Döner Bros"",""Le Burger"",""Leon Street Food"",""Lia's"",""Lia's Bistrot"",""myBurgenland Bistro"",""Nannuk"",""Nordsee"",""Pretzels Paradise"",""Sacher Café"",""Starbucks"",""Tommy's Coffee"",""wagamama"",""Wurstliebe""]",Official outlet services list free parking for visitors.,"[{""name"":""Bratislava"",""distanceKm"":35},{""name"":""Neusiedl am See"",""distanceKm"":8}]",,20,75.01 EUR,,,12,Interchange / participating tax refund operators,,
designer-outlet-salzburg,Designer Outlet Salzburg,designer-outlet-salzburg,,austria,salzburg,"Kasernenstraße 1, 5073 Wals-Himmelreich, Austria",47.7947,12.9876,Mon-Fri 09:00 - 19:00; Sat 09:00 - 18:00; Sun closed,,[],Over 100 stores,0,0,"[""Parking"",""Guest Services"",""Tax-Free Shopping"",""Direct bus line"",""Wheelchair rental"",""Kids cabs"",""Breast feeding room"",""Dog friendly"",""Tailor service"",""Umbrellas""]",true,https://www.mcarthurglen.com/en/outlets/at/designer-outlet-salzburg/,,https://www.google.com/maps/search/?api=1&query=Designer%20Outlet%20Salzburg%2C%20Kasernenstra%C3%9Fe%201%2C%205073%20Wals-Himmelreich%2C%20Austria,http://maps.apple.com/?q=Designer%20Outlet%20Salzburg&address=Kasernenstra%C3%9Fe%201%2C%205073%20Wals-Himmelreich%2C%20Austria,https://yandex.com/maps/?text=Designer%20Outlet%20Salzburg%2C%20Kasernenstra%C3%9Fe%201%2C%205073%20Wals-Himmelreich%2C%20Austria,active,6,"{""name"":""Salzburg City Centre"",""distanceKm"":6,""recommendedRoute"":""Use current official map directions.""}","[{""code"":""SZG"",""name"":""Salzburg Airport"",""distanceKm"":1}]",,,1,Official services state that guests visiting from outside the EU can receive a tax refund on purchases; no specific refund operator or outlet desk process was verified from official outlet/operator sources.,Designer Outlet Salzburg,"[""Asia Cocos"",""Burger Lounge"",""Café Caprice"",""Frozen Yoghurt"",""Kaiten Asia"",""Mama's Deli"",""McDonald's"",""Rossopomodoro""]","Official services say there are plenty of parking zones, including multi-storey car parks; on-site parking is free for the first 2 hours and free with purchases of €200 or more when the ticket is validated at Guest Services.",,https://www.mcarthurglen.com/en/outlets/at/designer-outlet-salzburg/,20,75.01 EUR,,,13,Not officially verified,Salzburg Airport • 1 km,Salzburg City Centre • 6 km
